inclusion_filter,story_condition,load_condition,analysis_scope,agent_role,dv,condition,n,mean,median,std
included_only,trolley,all,within_subjects_deltas,clark,wrongness,DIV-CC,135,0.42962962962962964,0.0,1.8868782587370703
included_only,trolley,all,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",135,-0.0962962962962963,0.0,1.954230291177662
included_only,trolley,all,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,135,2.5185185185185186,2.0,3.031801227712001
included_only,trolley,all,within_subjects_deltas,clark,punishment,CH-CC,135,2.074074074074074,0.0,8.243160556765915
included_only,trolley,all,within_subjects_deltas,clark,punishment,DIV-CC,135,0.8148148148148148,0.0,8.068905847134923
included_only,trolley,all,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",135,-0.8814814814814815,0.0,7.750832263306196
included_only,trolley,all,within_subjects_deltas,proximate,punishment,CC-CH_proximate,135,6.125925925925926,4.0,11.52766278989185
included_only,trolley,high,within_subjects_all_vignettes,clark,blame,CC,62,6.145161290322581,6.0,1.8093271477699453
included_only,trolley,high,within_subjects_all_vignettes,clark,blame,CH,62,7.016129032258065,7.0,1.6936906590790146
included_only,trolley,high,within_subjects_all_vignettes,clark,blame,DIV,62,6.532258064516129,7.0,1.762242814026953
included_only,trolley,high,within_subjects_all_vignettes,clark,wrongness,CC,62,6.516129032258065,7.0,2.0861914116467255
included_only,trolley,high,within_subjects_all_vignettes,clark,wrongness,CH,62,7.129032258064516,7.0,1.9289330353021754
included_only,trolley,high,within_subjects_all_vignettes,clark,wrongness,DIV,62,6.919354838709677,7.0,1.9442929272050242
included_only,trolley,high,within_subjects_all_vignettes,clark,punishment,CC,62,7.661290322580645,4.5,10.658550863250358
included_only,trolley,high,within_subjects_all_vignettes,clark,punishment,CH,62,10.048387096774194,5.0,12.760630308902712
included_only,trolley,high,within_subjects_all_vignettes,clark,punishment,DIV,62,8.048387096774194,5.0,7.947424408759453
included_only,trolley,high,within_subjects_all_vignettes,proximate,blame,CC,62,7.483870967741935,8.0,1.6470732660490472
included_only,trolley,high,within_subjects_all_vignettes,proximate,blame,CH,62,4.758064516129032,5.0,2.8840174840365393
included_only,trolley,high,within_subjects_all_vignettes,proximate,wrongness,CC,62,7.741935483870968,8.0,1.6687630038392358
included_only,trolley,high,within_subjects_all_vignettes,proximate,wrongness,CH,62,5.241935483870968,5.0,2.9458806129803308
included_only,trolley,high,within_subjects_all_vignettes,proximate,punishment,CC,62,11.419354838709678,7.0,11.416910648563002
included_only,trolley,high,within_subjects_all_vignettes,proximate,punishment,CH,62,6.241935483870968,1.0,11.431457150596916
included_only,trolley,high,between_subjects_first_vignette,clark,blame,CC,25,5.76,6.0,1.8547236990991407
included_only,trolley,high,between_subjects_first_vignette,clark,blame,CH,17,6.823529411764706,7.0,1.7760663739584404
included_only,trolley,high,between_subjects_first_vignette,clark,blame,DIV,20,6.65,7.0,1.8144159564878983
included_only,trolley,high,between_subjects_first_vignette,clark,wrongness,CC,25,6.52,7.0,2.219609575278199
included_only,trolley,high,between_subjects_first_vignette,clark,wrongness,CH,17,6.470588235294118,7.0,2.2393538984164474
included_only,trolley,high,between_subjects_first_vignette,clark,wrongness,DIV,20,7.2,7.0,1.6415653633362466
included_only,trolley,high,between_subjects_first_vignette,clark,punishment,CC,25,9.96,4.0,14.564454446814455
included_only,trolley,high,between_subjects_first_vignette,clark,punishment,CH,17,9.823529411764707,5.0,13.630092140726925
included_only,trolley,high,between_subjects_first_vignette,clark,punishment,DIV,20,6.65,5.5,4.392277912787156
included_only,trolley,high,within_subjects_deltas,clark,blame,CH-CC,62,0.8709677419354839,0.0,1.9626334848013953
included_only,trolley,high,within_subjects_deltas,clark,blame,DIV-CC,62,0.3870967741935484,0.0,2.2128895041764607
included_only,trolley,high,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",62,0.04838709677419355,0.0,2.114953933962061
included_only,trolley,high,within_subjects_deltas,proximate,blame,CC-CH_proximate,62,2.725806451612903,2.0,3.3050847802360317
included_only,trolley,high,within_subjects_deltas,clark,wrongness,CH-CC,62,0.6129032258064516,0.0,1.8229397866882666
included_only,trolley,high,within_subjects_deltas,clark,wrongness,DIV-CC,62,0.4032258064516129,0.0,2.243092693898643
included_only,trolley,high,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",62,0.0,0.0,2.172857905020445
included_only,trolley,high,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,62,2.5,2.0,3.0768836693567243
included_only,trolley,high,within_subjects_deltas,clark,punishment,CH-CC,62,2.3870967741935485,0.0,9.758316904577006
included_only,trolley,high,within_subjects_deltas,clark,punishment,DIV-CC,62,0.3870967741935484,0.0,9.351698081464919
included_only,trolley,high,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",62,-1.3548387096774193,0.0,9.426326534805172
included_only,trolley,high,within_subjects_deltas,proximate,punishment,CC-CH_proximate,62,5.17741935483871,4.0,11.060969917967258
included_only,trolley,low,within_subjects_all_vignettes,clark,blame,CC,73,6.287671232876712,6.0,1.5499054814801032
included_only,trolley,low,within_subjects_all_vignettes,clark,blame,CH,73,6.972602739726027,7.0,1.779299196779186
included_only,trolley,low,within_subjects_all_vignettes,clark,blame,DIV,73,6.835616438356165,7.0,1.2584569324522545
included_only,trolley,low,within_subjects_all_vignettes,clark,wrongness,CC,73,6.602739726027397,7.0,1.7219153259234101
included_only,trolley,low,within_subjects_all_vignettes,clark,wrongness,CH,73,7.068493150684931,8.0,1.9459985092155394
included_only,trolley,low,within_subjects_all_vignettes,clark,wrongness,DIV,73,7.054794520547945,7.0,1.5174028520881047
included_only,trolley,low,within_subjects_all_vignettes,clark,punishment,CC,73,9.945205479452055,6.0,12.002187776215013
included_only,trolley,low,within_subjects_all_vignettes,clark,punishment,CH,73,11.753424657534246,9.0,12.056327087096227
included_only,trolley,low,within_subjects_all_vignettes,clark,punishment,DIV,73,11.123287671232877,8.0,11.868428246448468
included_only,trolley,low,within_subjects_all_vignettes,proximate,blame,CC,73,7.178082191780822,7.0,1.5306359041027566
included_only,trolley,low,within_subjects_all_vignettes,proximate,blame,CH,73,4.506849315068493,4.0,2.906521822037242
included_only,trolley,low,within_subjects_all_vignettes,proximate,wrongness,CC,73,7.4520547945205475,8.0,1.748341244742276
included_only,trolley,low,within_subjects_all_vignettes,proximate,wrongness,CH,73,4.917808219178082,5.0,2.871088762983741
included_only,trolley,low,within_subjects_all_vignettes,proximate,punishment,CC,73,14.287671232876713,10.0,13.70267558225886
included_only,trolley,low,within_subjects_all_vignettes,proximate,punishment,CH,73,7.3561643835616435,3.0,11.467792898923609
included_only,trolley,low,between_subjects_first_vignette,clark,blame,CC,23,6.521739130434782,6.0,1.5629100252527568
included_only,trolley,low,between_subjects_first_vignette,clark,blame,CH,26,6.884615384615385,7.0,1.3950461806527574
included_only,trolley,low,between_subjects_first_vignette,clark,blame,DIV,24,7.041666666666667,7.0,1.2328534123049195
included_only,trolley,low,between_subjects_first_vignette,clark,wrongness,CC,23,6.608695652173913,7.0,1.5591119393827024
included_only,trolley,low,between_subjects_first_vignette,clark,wrongness,CH,26,7.384615384615385,8.0,1.5511782122483047
included_only,trolley,low,between_subjects_first_vignette,clark,wrongness,DIV,24,7.041666666666667,7.0,1.7810394294555532
included_only,trolley,low,between_subjects_first_vignette,clark,punishment,CC,23,10.478260869565217,5.0,13.983332822969805
included_only,trolley,low,between_subjects_first_vignette,clark,punishment,CH,26,11.615384615384615,7.5,11.409038252462556
included_only,trolley,low,between_subjects_first_vignette,clark,punishment,DIV,24,9.833333333333334,7.5,10.756865013912568
included_only,trolley,low,within_subjects_deltas,clark,blame,CH-CC,73,0.684931506849315,1.0,2.0060790413748735
included_only,trolley,low,within_subjects_deltas,clark,blame,DIV-CC,73,0.547945205479452,0.0,1.5278988467319259
included_only,trolley,low,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",73,-0.0547945205479452,0.0,1.8325029252584208
included_only,trolley,low,within_subjects_deltas,proximate,blame,CC-CH_proximate,73,2.671232876712329,3.0,3.037061786042135
included_only,trolley,low,within_subjects_deltas,clark,wrongness,CH-CC,73,0.4657534246575342,0.0,1.9226875849880751
included_only,trolley,low,within_subjects_deltas,clark,wrongness,DIV-CC,73,0.4520547945205479,0.0,1.536962154258369
included_only,trolley,low,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",73,-0.1780821917808219,0.0,1.758648990256004
included_only,trolley,low,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,73,2.5342465753424657,2.0,3.014235630861689
included_only,trolley,low,within_subjects_deltas,clark,punishment,CH-CC,73,1.8082191780821917,0.0,6.754951957733954
included_only,trolley,low,within_subjects_deltas,clark,punishment,DIV-CC,73,1.178082191780822,0.0,6.8401235891884955
included_only,trolley,low,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",73,-0.4794520547945205,0.0,6.014125938712716
included_only,trolley,low,within_subjects_deltas,proximate,punishment,CC-CH_proximate,73,6.931506849315069,5.0,11.926078762204849
all_finishers,all,all,within_subjects_all_vignettes,clark,blame,CC,432,5.875,6.0,1.8133623638547844
all_finishers,all,all,within_subjects_all_vignettes,clark,blame,CH,432,6.837962962962963,7.0,1.7518021263945276
all_finishers,all,all,within_subjects_all_vignettes,clark,blame,DIV,432,6.49537037037037,7.0,1.7487089972808774
all_finishers,all,all,within_subjects_all_vignettes,clark,wrongness,CC,432,6.083333333333333,6.0,1.990114781751938
all_finishers,all,all,within_subjects_all_vignettes,clark,wrongness,CH,432,6.851851851851852,7.0,1.9474050307707622
all_finishers,all,all,within_subjects_all_vignettes,clark,wrongness,DIV,432,6.451388888888889,7.0,1.8969869665948633
all_finishers,all,all,within_subjects_all_vignettes,clark,punishment,CC,432,7.19212962962963,3.5,9.875448621574451
all_finishers,all,all,within_subjects_all_vignettes,clark,punishment,CH,432,9.37962962962963,5.0,10.627825486546357
all_finishers,all,all,within_subjects_all_vignettes,clark,punishment,DIV,432,8.719907407407407,5.0,10.513841147547431
all_finishers,all,all,within_subjects_all_vignettes,proximate,blame,CC,432,7.340277777777778,8.0,1.8586844926748949
all_finishers,all,all,within_subjects_all_vignettes,proximate,blame,CH,432,5.143518518518518,5.0,2.656298320964325
all_finishers,all,all,within_subjects_all_vignettes,proximate,wrongness,CC,432,7.405092592592593,8.0,1.929204539135162
all_finishers,all,all,within_subjects_all_vignettes,proximate,wrongness,CH,432,5.631944444444445,6.0,2.6332159753382345
all_finishers,all,all,within_subjects_all_vignettes,proximate,punishment,CC,432,12.458333333333334,8.0,13.094272671597452
all_finishers,all,all,within_subjects_all_vignettes,proximate,punishment,CH,432,7.805555555555555,3.0,11.757967794274602
all_finishers,all,all,between_subjects_first_vignette,clark,blame,CC,141,5.652482269503546,6.0,1.740220903887274
all_finishers,all,all,between_subjects_first_vignette,clark,blame,CH,147,6.666666666666667,7.0,1.5847446245733585
all_finishers,all,all,between_subjects_first_vignette,clark,blame,DIV,144,6.131944444444445,6.0,1.8708157144549107
all_finishers,all,all,between_subjects_first_vignette,clark,wrongness,CC,141,6.23404255319149,6.0,1.9370017253194634
all_finishers,all,all,between_subjects_first_vignette,clark,wrongness,CH,147,6.714285714285714,7.0,1.8872317917035095
all_finishers,all,all,between_subjects_first_vignette,clark,wrongness,DIV,144,6.131944444444445,6.0,1.9973637442794256
all_finishers,all,all,between_subjects_first_vignette,clark,punishment,CC,141,6.822695035460993,3.0,10.163157332769085
all_finishers,all,all,between_subjects_first_vignette,clark,punishment,CH,147,9.428571428571429,5.0,10.704627088128312
all_finishers,all,all,between_subjects_first_vignette,clark,punishment,DIV,144,8.11111111111111,5.0,10.422616016668973
all_finishers,all,all,within_subjects_deltas,clark,blame,CH-CC,432,0.9629629629629629,1.0,1.8996931046609968
all_finishers,all,all,within_subjects_deltas,clark,blame,DIV-CC,432,0.6203703703703703,0.0,1.8802556601234612
all_finishers,all,all,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",432,0.13657407407407407,0.0,1.797744223042883
all_finishers,all,all,within_subjects_deltas,proximate,blame,CC-CH_proximate,432,2.196759259259259,2.0,3.06324497088532
all_finishers,all,all,within_subjects_deltas,clark,wrongness,CH-CC,432,0.7685185185185185,0.0,1.921216172642438
all_finishers,all,all,within_subjects_deltas,clark,wrongness,DIV-CC,432,0.3680555555555556,0.0,1.933031452282737
all_finishers,all,all,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",432,-0.10185185185185185,0.0,1.875175795946668
all_finishers,all,all,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,432,1.7731481481481481,1.0,2.8980225750933384
all_finishers,all,all,within_subjects_deltas,clark,punishment,CH-CC,432,2.1875,1.0,7.570827589797006
all_finishers,all,all,within_subjects_deltas,clark,punishment,DIV-CC,432,1.5277777777777777,0.0,7.8895605885226
all_finishers,all,all,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",432,-0.28935185185185186,0.0,7.16961088404254
all_finishers,all,all,within_subjects_deltas,proximate,punishment,CC-CH_proximate,432,4.652777777777778,3.0,10.857003114487759
all_finishers,all,high,within_subjects_all_vignettes,clark,blame,CC,213,5.826291079812207,6.0,1.7864436711927367
all_finishers,all,high,within_subjects_all_vignettes,clark,blame,CH,213,6.812206572769953,7.0,1.7052751989917103
all_finishers,all,high,within_subjects_all_vignettes,clark,blame,DIV,213,6.352112676056338,6.0,1.7109408606826986
all_finishers,all,high,within_subjects_all_vignettes,clark,wrongness,CC,213,6.093896713615023,6.0,1.9378577767386613
all_finishers,all,high,within_subjects_all_vignettes,clark,wrongness,CH,213,6.835680751173709,7.0,1.9122850431561396
all_finishers,all,high,within_subjects_all_vignettes,clark,wrongness,DIV,213,6.356807511737089,7.0,1.906892450178321
all_finishers,all,high,within_subjects_all_vignettes,clark,punishment,CC,213,7.516431924882629,4.0,10.043582501923218
all_finishers,all,high,within_subjects_all_vignettes,clark,punishment,CH,213,9.248826291079812,5.0,10.346773311304927
all_finishers,all,high,within_subjects_all_vignettes,clark,punishment,DIV,213,8.384976525821596,5.0,10.107075777778073
all_finishers,all,high,within_subjects_all_vignettes,proximate,blame,CC,213,7.291079812206573,8.0,1.8248197786992666
all_finishers,all,high,within_subjects_all_vignettes,proximate,blame,CH,213,5.042253521126761,5.0,2.6266232342437594
all_finishers,all,high,within_subjects_all_vignettes,proximate,wrongness,CC,213,7.323943661971831,8.0,1.9115437396275208
all_finishers,all,high,within_subjects_all_vignettes,proximate,wrongness,CH,213,5.553990610328638,6.0,2.637384628596425
all_finishers,all,high,within_subjects_all_vignettes,proximate,punishment,CC,213,11.769953051643192,7.0,11.926213339548601
all_finishers,all,high,within_subjects_all_vignettes,proximate,punishment,CH,213,7.619718309859155,3.0,11.604365879592308
all_finishers,all,high,between_subjects_first_vignette,clark,blame,CC,73,5.657534246575342,6.0,1.609167987934826
all_finishers,all,high,between_subjects_first_vignette,clark,blame,CH,68,6.720588235294118,7.0,1.4019771564908654
all_finishers,all,high,between_subjects_first_vignette,clark,blame,DIV,72,5.819444444444445,5.5,1.8486873065593028
all_finishers,all,high,between_subjects_first_vignette,clark,wrongness,CC,73,6.3561643835616435,7.0,1.917535042514062
all_finishers,all,high,between_subjects_first_vignette,clark,wrongness,CH,68,6.588235294117647,7.0,1.8222119911868886
all_finishers,all,high,between_subjects_first_vignette,clark,wrongness,DIV,72,6.027777777777778,6.0,2.0826055066672198
all_finishers,all,high,between_subjects_first_vignette,clark,punishment,CC,73,7.2465753424657535,3.0,10.718339452024646
all_finishers,all,high,between_subjects_first_vignette,clark,punishment,CH,68,9.264705882352942,5.0,10.6317149415685
all_finishers,all,high,between_subjects_first_vignette,clark,punishment,DIV,72,8.791666666666666,5.0,11.07965716152361
all_finishers,all,high,within_subjects_deltas,clark,blame,CH-CC,213,0.9859154929577465,1.0,1.7922234352561843
all_finishers,all,high,within_subjects_deltas,clark,blame,DIV-CC,213,0.5258215962441315,0.0,1.934185974283835
all_finishers,all,high,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",213,0.14084507042253522,0.0,1.764127139836085
all_finishers,all,high,within_subjects_deltas,proximate,blame,CC-CH_proximate,213,2.248826291079812,2.0,3.151678353845451
all_finishers,all,high,within_subjects_deltas,clark,wrongness,CH-CC,213,0.7417840375586855,1.0,1.797270102423326
all_finishers,all,high,within_subjects_deltas,clark,wrongness,DIV-CC,213,0.26291079812206575,0.0,2.041176357214333
all_finishers,all,high,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",213,-0.13615023474178403,0.0,1.9822938437536033
all_finishers,all,high,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,213,1.7699530516431925,1.0,2.9633991347349276
all_finishers,all,high,within_subjects_deltas,clark,punishment,CH-CC,213,1.732394366197183,0.0,7.700694185466744
all_finishers,all,high,within_subjects_deltas,clark,punishment,DIV-CC,213,0.8685446009389671,0.0,8.238863051492972
all_finishers,all,high,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",213,-1.028169014084507,0.0,7.492710604161527
all_finishers,all,high,within_subjects_deltas,proximate,punishment,CC-CH_proximate,213,4.150234741784038,3.0,11.824820491729145
all_finishers,all,low,within_subjects_all_vignettes,clark,blame,CC,219,5.922374429223744,6.0,1.842017697691635
all_finishers,all,low,within_subjects_all_vignettes,clark,blame,CH,219,6.863013698630137,7.0,1.7994525300958533
all_finishers,all,low,within_subjects_all_vignettes,clark,blame,DIV,219,6.634703196347032,7.0,1.7775050235516086
all_finishers,all,low,within_subjects_all_vignettes,clark,wrongness,CC,219,6.073059360730594,6.0,2.0440460081945573
all_finishers,all,low,within_subjects_all_vignettes,clark,wrongness,CH,219,6.867579908675799,7.0,1.9852204108346474
all_finishers,all,low,within_subjects_all_vignettes,clark,wrongness,DIV,219,6.54337899543379,7.0,1.8871097014822282
all_finishers,all,low,within_subjects_all_vignettes,clark,punishment,CC,219,6.876712328767123,3.0,9.721741272108602
all_finishers,all,low,within_subjects_all_vignettes,clark,punishment,CH,219,9.506849315068493,5.0,10.916433980624657
all_finishers,all,low,within_subjects_all_vignettes,clark,punishment,DIV,219,9.045662100456621,5.0,10.908195593053387
all_finishers,all,low,within_subjects_all_vignettes,proximate,blame,CC,219,7.3881278538812785,8.0,1.8939899300519087
all_finishers,all,low,within_subjects_all_vignettes,proximate,blame,CH,219,5.242009132420091,5.0,2.687188015585973
all_finishers,all,low,within_subjects_all_vignettes,proximate,wrongness,CC,219,7.4840182648401825,8.0,1.9473506631239923
all_finishers,all,low,within_subjects_all_vignettes,proximate,wrongness,CH,219,5.707762557077626,6.0,2.632974391291549
all_finishers,all,low,within_subjects_all_vignettes,proximate,punishment,CC,219,13.127853881278538,8.0,14.13344333849344
all_finishers,all,low,within_subjects_all_vignettes,proximate,punishment,CH,219,7.986301369863014,3.0,11.92925609316367
all_finishers,all,low,between_subjects_first_vignette,clark,blame,CC,68,5.647058823529412,6.0,1.8828741596202756
all_finishers,all,low,between_subjects_first_vignette,clark,blame,CH,79,6.620253164556962,7.0,1.7342980362889633
all_finishers,all,low,between_subjects_first_vignette,clark,blame,DIV,72,6.444444444444445,7.0,1.8529678431791592
all_finishers,all,low,between_subjects_first_vignette,clark,wrongness,CC,68,6.102941176470588,6.0,1.9633941513366775
all_finishers,all,low,between_subjects_first_vignette,clark,wrongness,CH,79,6.822784810126582,7.0,1.9464595978134653
all_finishers,all,low,between_subjects_first_vignette,clark,wrongness,DIV,72,6.236111111111111,6.5,1.9172534313112612
all_finishers,all,low,between_subjects_first_vignette,clark,punishment,CC,68,6.367647058823529,3.0,9.58995807465149
all_finishers,all,low,between_subjects_first_vignette,clark,punishment,CH,79,9.569620253164556,6.0,10.832860199889675
all_finishers,all,low,between_subjects_first_vignette,clark,punishment,DIV,72,7.430555555555555,4.5,9.751599924907792
all_finishers,all,low,within_subjects_deltas,clark,blame,CH-CC,219,0.9406392694063926,1.0,2.002553771514922
all_finishers,all,low,within_subjects_deltas,clark,blame,DIV-CC,219,0.7123287671232876,0.0,1.8260057079715832
all_finishers,all,low,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",219,0.1324200913242009,0.0,1.8338807017410756
all_finishers,all,low,within_subjects_deltas,proximate,blame,CC-CH_proximate,219,2.146118721461187,2.0,2.98107501768572
all_finishers,all,low,within_subjects_deltas,clark,wrongness,CH-CC,219,0.7945205479452054,0.0,2.038340556236788
all_finishers,all,low,within_subjects_deltas,clark,wrongness,DIV-CC,219,0.4703196347031963,0.0,1.8205718902193198
all_finishers,all,low,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",219,-0.0684931506849315,0.0,1.768704240812079
all_finishers,all,low,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,219,1.7762557077625571,1.0,2.8397865678299423
all_finishers,all,low,within_subjects_deltas,clark,punishment,CH-CC,219,2.6301369863013697,1.0,7.433201335309062
all_finishers,all,low,within_subjects_deltas,clark,punishment,DIV-CC,219,2.1689497716894977,0.0,7.497629245621911
all_finishers,all,low,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",219,0.4292237442922374,0.0,6.780859789614153
all_finishers,all,low,within_subjects_deltas,proximate,punishment,CC-CH_proximate,219,5.141552511415525,2.0,9.827552513435887
all_finishers,parade,all,within_subjects_all_vignettes,clark,blame,CC,218,5.793577981651376,6.0,1.8661562669789602
all_finishers,parade,all,within_subjects_all_vignettes,clark,blame,CH,218,6.977064220183486,7.0,1.638934858531949
all_finishers,parade,all,within_subjects_all_vignettes,clark,blame,DIV,218,6.495412844036697,7.0,1.8221567876360913
all_finishers,parade,all,within_subjects_all_vignettes,clark,wrongness,CC,218,5.86697247706422,6.0,1.961780205648906
all_finishers,parade,all,within_subjects_all_vignettes,clark,wrongness,CH,218,6.91743119266055,7.0,1.9158732550315312
all_finishers,parade,all,within_subjects_all_vignettes,clark,wrongness,DIV,218,6.1880733944954125,6.5,1.9525346764631837
all_finishers,parade,all,within_subjects_all_vignettes,clark,punishment,CC,218,4.844036697247707,2.0,7.582631514235329
all_finishers,parade,all,within_subjects_all_vignettes,clark,punishment,CH,218,7.36697247706422,4.5,9.091101184443101
all_finishers,parade,all,within_subjects_all_vignettes,clark,punishment,DIV,218,6.830275229357798,4.0,9.617265623896522
all_finishers,parade,all,within_subjects_all_vignettes,proximate,blame,CC,218,7.73394495412844,8.0,1.747373021486443
all_finishers,parade,all,within_subjects_all_vignettes,proximate,blame,CH,218,5.775229357798165,6.0,2.4532365892471084
all_finishers,parade,all,within_subjects_all_vignettes,proximate,wrongness,CC,218,7.692660550458716,8.0,1.8119015864271963
all_finishers,parade,all,within_subjects_all_vignettes,proximate,wrongness,CH,218,6.394495412844036,7.0,2.294125331044726
all_finishers,parade,all,within_subjects_all_vignettes,proximate,punishment,CC,218,11.596330275229358,6.0,12.597724369191473
all_finishers,parade,all,within_subjects_all_vignettes,proximate,punishment,CH,218,7.591743119266055,5.0,10.540390853466793
all_finishers,parade,all,between_subjects_first_vignette,clark,blame,CC,71,5.436619718309859,6.0,1.8105436781427773
all_finishers,parade,all,between_subjects_first_vignette,clark,blame,CH,72,6.597222222222222,7.0,1.5351260187957616
all_finishers,parade,all,between_subjects_first_vignette,clark,blame,DIV,75,5.866666666666666,6.0,1.8551122449710264
all_finishers,parade,all,between_subjects_first_vignette,clark,wrongness,CC,71,6.126760563380282,6.0,1.8355970415627618
all_finishers,parade,all,between_subjects_first_vignette,clark,wrongness,CH,72,6.416666666666667,7.0,2.026236364005172
all_finishers,parade,all,between_subjects_first_vignette,clark,wrongness,DIV,75,5.56,6.0,1.918896079041844
all_finishers,parade,all,between_subjects_first_vignette,clark,punishment,CC,71,3.8732394366197185,2.0,5.971191739067524
all_finishers,parade,all,between_subjects_first_vignette,clark,punishment,CH,72,7.194444444444445,3.0,9.393793109430588
all_finishers,parade,all,between_subjects_first_vignette,clark,punishment,DIV,75,5.24,2.0,7.452262489755458
all_finishers,parade,all,within_subjects_deltas,clark,blame,CH-CC,218,1.18348623853211,1.0,1.842484485811186
all_finishers,parade,all,within_subjects_deltas,clark,blame,DIV-CC,218,0.7018348623853211,0.0,1.8832505309877519
all_finishers,parade,all,within_subjects_deltas,clark,blame,"MIN(CH,DIV)-CC",218,0.23853211009174313,0.0,1.648342737439693
all_finishers,parade,all,within_subjects_deltas,proximate,blame,CC-CH_proximate,218,1.9587155963302751,2.0,2.8885826738112015
all_finishers,parade,all,within_subjects_deltas,clark,wrongness,CH-CC,218,1.0504587155963303,1.0,2.027966853327632
all_finishers,parade,all,within_subjects_deltas,clark,wrongness,DIV-CC,218,0.3211009174311927,0.0,1.8928959304709871
all_finishers,parade,all,within_subjects_deltas,clark,wrongness,"MIN(CH,DIV)-CC",218,-0.05045871559633028,0.0,1.857163182961986
all_finishers,parade,all,within_subjects_deltas,proximate,wrongness,CC-CH_proximate,218,1.298165137614679,1.0,2.6112299713712135
all_finishers,parade,all,within_subjects_deltas,clark,punishment,CH-CC,218,2.522935779816514,1.0,6.943612693698893
all_finishers,parade,all,within_subjects_deltas,clark,punishment,DIV-CC,218,1.9862385321100917,0.0,7.368183787741523
all_finishers,parade,all,within_subjects_deltas,clark,punishment,"MIN(CH,DIV)-CC",218,0.3853211009174312,0.0,6.589208125511279
all_finishers,parade,all,within_subjects_deltas,proximate,punishment,CC-CH_proximate,218,4.004587155963303,1.0,8.507788628092209
all_finishers,parade,high,within_subjects_all_vignettes,clark,blame,CC,105,5.809523809523809,6.0,1.6296250046184413
all_finishers,parade,high,within_subjects_all_vignettes,clark,blame,CH,105,6.942857142857143,7.0,1.5922200963324245
all_finishers,parade,high,within_subjects_all_vignettes,clark,blame,DIV,105,6.4,6.0,1.535477876002226
all_finishers,parade,high,within_subjects_all_vignettes,clark,wrongness,CC,105,5.9714285714285715,6.0,1.689658265728622
all_finishers,parade,high,within_subjects_all_vignettes,clark,wrongness,CH,105,6.904761904761905,7.0,1.8161868842535998
all_finishers,parade,high,within_subjects_all_vignettes,clark,wrongness,DIV,105,6.123809523809523,6.0,1.7850621519843184
all_finishers,parade,high,within_subjects_all_vignettes,clark,punishment,CC,105,5.6761904761904765,2.0,8.592813676930675
all_finishers,parade,high,within_subjects_all_vignettes,clark,punishment,CH,105,7.380952380952381,5.0,8.640669659301423
all_finishers,parade,high,within_subjects_all_vignettes,clark,punishment,DIV,105,6.523809523809524,3.0,9.067158869423759
all_finishers,parade,high,within_subjects_all_vignettes,proximate,blame,CC,105,7.6761904761904765,8.0,1.5780662344442455
all_finishers,parade,high,within_subjects_all_vignettes,proximate,blame,CH,105,5.542857142857143,6.0,2.5154467848619912
all_finishers,parade,high,within_subjects_all_vignettes,proximate,wrongness,CC,105,7.609523809523809,8.0,1.6784564686687937
all_finishers,parade,high,within_subjects_all_vignettes,proximate,wrongness,CH,105,6.3428571428571425,7.0,2.286366665141995
all_finishers,parade,high,within_subjects_all_vignettes,proximate,punishment,CC,105,11.104761904761904,6.0,11.074853540899804
all_finishers,parade,high,within_subjects_all_vignettes,proximate,punishment,CH,105,6.542857142857143,4.0,8.562023228083522
all_finishers,parade,high,between_subjects_first_vignette,clark,blame,CC,36,5.694444444444445,6.0,1.4893803974317537
all_finishers,parade,high,between_subjects_first_vignette,clark,blame,CH,33,6.545454545454546,7.0,1.1205720941473682
all_finishers,parade,high,between_subjects_first_vignette,clark,blame,DIV,36,5.666666666666667,5.0,1.5491933384829668
all_finishers,parade,high,between_subjects_first_vignette,clark,wrongness,CC,36,6.333333333333333,7.0,1.5675276256394517
all_finishers,parade,high,between_subjects_first_vignette,clark,wrongness,CH,33,6.333333333333333,6.0,1.7618645426554977
